time,low,high,open,close,volume
2017-08-08 00:05:00,3390.13,3397.8,3397.79,3394.57,45.22534178
2017-08-08 00:10:00,3390.59,3394.57,3394.57,3391.08,24.43929828
2017-08-08 00:15:00,3385.69,3391.02,3390.87,3385.7,18.78907545
2017-08-08 00:20:00,3385.19,3389.1,3385.7,3388.04,37.33526003
2017-08-08 00:25:00,3388.03,3391.1,3388.07,3388.04,52.77621669
2017-08-08 00:30:00,3375.74,3388.04,3388.04,3375.74,67.12247641
2017-08-08 00:35:00,3372.43,3375.74,3375.74,3374.55,38.86566203
2017-08-08 00:40:00,3368.92,3374.55,3374.55,3368.92,27.96875897
2017-08-08 00:45:00,3366.0,3368.93,3368.93,3366.01,16.89412614
2017-08-08 00:50:00,3366.0,3367.9,3366.0,3367.9,31.50662168
2017-08-08 00:55:00,3367.89,3369.7,3367.89,3369.7,37.67154548
2017-08-08 01:00:00,3369.7,3384.94,3369.7,3381.45,101.78391961
2017-08-08 01:05:00,3381.45,3390.21,3381.45,3388.81,31.49365843
2017-08-08 01:10:00,3385.0,3388.81,3388.81,3385.01,16.6880204
2017-08-08 01:15:00,3385.0,3388.98,3385.0,3388.98,30.67132988
2017-08-08 01:20:00,3388.97,3389.97,3388.98,3389.87,15.43894222
2017-08-08 01:25:00,3387.01,3389.88,3389.88,3387.01,14.86576375
2017-08-08 01:30:00,3384.22,3387.01,3387.01,3384.23,37.88454522
2017-08-08 01:35:00,3384.23,3387.98,3384.23,3387.98,20.23139359
2017-08-08 01:40:00,3387.97,3389.97,3387.98,3389.82,34.68232164
2017-08-08 01:45:00,3385.07,3390.0,3389.97,3386.39,27.52327312
2017-08-08 01:50:00,3386.45,3390.12,3386.55,3390.12,22.05582461
2017-08-08 01:55:00,3390.11,3390.54,3390.12,3390.54,25.54686686
2017-08-08 02:00:00,3390.53,3395.63,3390.54,3395.63,73.93721469
2017-08-08 02:05:00,3395.62,3398.65,3395.62,3398.64,119.7431696
2017-08-08 02:10:00,3398.65,3420.0,3398.65,3420.0,145.6637233
2017-08-08 02:15:00,3400.01,3420.0,3420.0,3412.71,86.19004964
2017-08-08 02:20:00,3400.32,3413.27,3412.74,3406.14,88.65137217
2017-08-08 02:25:00,3397.0,3406.15,3406.14,3399.99,51.33262652
2017-08-08 02:30:00,3399.99,3403.58,3400.0,3403.58,43.98779962
2017-08-08 02:35:00,3403.57,3403.58,3403.58,3403.58,22.71174254
2017-08-08 02:40:00,3403.57,3408.0,3403.58,3408.0,46.85952368
2017-08-08 02:45:00,3408.24,3411.39,3408.24,3411.37,36.28214577
2017-08-08 02:50:00,3408.78,3412.5,3411.38,3410.63,52.27151051
2017-08-08 02:55:00,3410.63,3419.99,3410.63,3419.99,56.16138304
2017-08-08 03:00:00,3419.99,3421.47,3419.99,3421.47,37.0893758
2017-08-08 03:05:00,3421.47,3430.14,3421.48,3430.14,152.31314109
2017-08-08 03:10:00,3428.81,3439.44,3428.81,3439.44,105.65858311
2017-08-08 03:15:00,3427.83,3439.44,3439.44,3437.12,106.05596416
2017-08-08 03:20:00,3437.1,3440.0,3437.1,3439.99,39.23963437
2017-08-08 03:25:00,3433.0,3440.0,3439.99,3439.98,47.79198794
2017-08-08 03:30:00,3439.98,3455.18,3439.99,3443.31,216.43643329
2017-08-08 03:35:00,3442.0,3449.25,3443.33,3442.0,97.0876286
2017-08-08 03:40:00,3441.71,3443.47,3442.0,3443.01,36.36054493
2017-08-08 03:45:00,3442.0,3446.88,3443.0,3446.88,43.37416845
2017-08-08 03:50:00,3447.28,3452.99,3447.29,3452.7,37.69906645
2017-08-08 03:55:00,3450.0,3452.7,3452.7,3450.01,45.4284413
2017-08-08 04:00:00,3442.33,3452.49,3450.0,3442.33,63.50352125
2017-08-08 04:05:00,3433.0,3442.34,3442.33,3439.88,52.90115801
2017-08-08 04:10:00,3437.0,3439.88,3439.88,3437.01,67.74799037
2017-08-08 04:15:00,3433.06,3441.7,3437.0,3436.03,95.50628314
2017-08-08 04:20:00,3436.86,3439.19,3436.87,3439.19,25.85013702
2017-08-08 04:25:00,3439.19,3453.0,3439.19,3453.0,78.23284332
2017-08-08 04:30:00,3452.99,3459.49,3452.99,3459.48,41.29464866
2017-08-08 04:35:00,3459.48,3462.53,3459.49,3461.99,63.57600452
2017-08-08 04:40:00,3461.99,3462.0,3462.0,3461.99,27.28513955
2017-08-08 04:45:00,3461.0,3462.0,3461.99,3461.01,37.31409115
2017-08-08 04:50:00,3461.0,3478.8,3461.01,3467.37,155.46480194
2017-08-08 04:55:00,3461.0,3469.7,3467.6,3464.66,65.58320873
2017-08-08 05:00:00,3461.01,3467.37,3464.64,3462.87,38.85180927
2017-08-08 05:05:00,3462.87,3466.0,3462.88,3466.0,31.44163139
2017-08-08 05:10:00,3463.01,3466.67,3466.0,3466.67,51.59792511
2017-08-08 05:15:00,3458.0,3466.67,3466.67,3458.0,52.70771563
2017-08-08 05:20:00,3426.4,3458.66,3458.66,3426.51,97.17567931
2017-08-08 05:25:00,3426.44,3442.34,3426.52,3442.34,107.7571593
2017-08-08 05:30:00,3432.78,3442.34,3442.34,3432.8,88.41573441
2017-08-08 05:35:00,3413.0,3432.8,3432.79,3417.67,106.75896398
2017-08-08 05:40:00,3417.67,3427.93,3417.67,3425.42,51.69958274
2017-08-08 05:45:00,3425.41,3432.73,3425.42,3429.19,31.2053242
2017-08-08 05:50:00,3429.19,3436.4,3429.19,3436.4,22.30673248
2017-08-08 05:55:00,3436.3,3436.4,3436.4,3436.31,22.70058762
2017-08-08 06:00:00,3424.01,3436.31,3436.3,3424.01,25.46952992
2017-08-08 06:05:00,3414.94,3424.01,3424.01,3415.0,27.64633384
2017-08-08 06:10:00,3414.11,3415.0,3415.0,3414.99,23.94402123
2017-08-08 06:15:00,3414.98,3424.86,3414.99,3424.86,33.92919829
2017-08-08 06:20:00,3424.85,3428.23,3424.86,3428.0,18.75790045
2017-08-08 06:25:00,3420.48,3428.01,3428.01,3427.99,45.9355428
2017-08-08 06:30:00,3427.02,3430.0,3427.99,3430.0,23.42766301
2017-08-08 06:35:00,3430.0,3446.49,3430.0,3446.49,42.42244826
2017-08-08 06:40:00,3446.48,3451.39,3446.48,3451.37,39.89553886
2017-08-08 06:45:00,3451.37,3453.35,3451.38,3451.47,19.56755849
2017-08-08 06:50:00,3451.46,3451.5,3451.47,3451.47,26.47879579
2017-08-08 06:55:00,3433.68,3451.46,3451.46,3441.01,60.39013735
2017-08-08 07:00:00,3439.22,3447.21,3440.87,3447.21,15.99376465
2017-08-08 07:05:00,3441.24,3448.07,3447.21,3446.87,59.06955169
2017-08-08 07:10:00,3442.96,3448.0,3446.92,3448.0,18.56108907
2017-08-08 07:15:00,3447.99,3448.0,3448.0,3448.0,26.72863945
2017-08-08 07:20:00,3447.99,3448.0,3448.0,3447.99,5.97591985
2017-08-08 07:25:00,3431.31,3447.99,3447.99,3440.0,43.3462592
2017-08-08 07:30:00,3440.0,3444.81,3440.0,3442.32,51.18829055
