time,low,high,open,close,volume
2015-07-20 21:35:00,277.97,277.99,277.98,277.97,1.5015
2015-07-20 21:40:00,277.98,278.0,277.98,277.99,17.75647486
2015-07-20 21:45:00,277.98,278.0,278.0,277.99,13.6555
2015-07-20 21:50:00,277.92,278.0,277.98,277.94,12.43378151
2015-07-20 21:55:00,277.95,278.0,278.0,278.0,13.9132
2015-07-20 22:00:00,277.95,278.24,278.0,278.2,10.9721
2015-07-20 22:05:00,277.98,278.25,278.21,278.01,43.71497934
2015-07-20 22:10:00,277.37,278.2,278.18,278.02,100.64642426
2015-07-20 22:15:00,277.49,277.99,277.49,277.65,9.15913526
2015-07-20 22:20:00,277.71,278.04,277.92,278.0,14.7429
2015-07-20 22:25:00,277.4,277.91,277.88,277.89,45.09127014
2015-07-20 22:30:00,277.73,278.06,277.9,277.97,9.4391
2015-07-20 22:35:00,277.8,278.07,277.88,277.95,19.7773
2015-07-20 22:40:00,277.89,278.09,278.05,277.89,12.426
2015-07-20 22:45:00,277.92,278.5,277.92,278.47,31.81264905
2015-07-20 22:50:00,278.01,278.5,278.48,278.28,13.0875872
2015-07-20 22:55:00,278.02,278.28,278.17,278.14,36.12596589
2015-07-20 23:00:00,278.15,278.39,278.31,278.18,19.3955
2015-07-20 23:05:00,278.29,278.86,278.36,278.86,22.6537
2015-07-20 23:10:00,278.54,279.0,278.74,278.81,45.0419
2015-07-20 23:15:00,278.46,278.76,278.76,278.59,24.53159688
2015-07-20 23:20:00,278.47,278.81,278.59,278.72,10.651893
2015-07-20 23:25:00,278.7,278.85,278.74,278.7,6.3343
2015-07-20 23:30:00,278.68,278.72,278.72,278.72,6.7074
2015-07-20 23:35:00,278.68,278.99,278.72,278.98,67.9287
2015-07-20 23:40:00,278.8,278.94,278.93,278.94,6.0896
2015-07-20 23:45:00,278.89,279.25,278.89,279.25,84.36189123
2015-07-20 23:50:00,279.02,279.31,279.16,279.31,28.50735228
2015-07-20 23:55:00,279.31,280.0,279.31,280.0,54.42371869
2015-07-21 00:00:00,279.9,279.99,279.96,279.93,19.34898132
2015-07-21 00:05:00,279.58,279.93,279.92,279.74,34.88370941
2015-07-21 00:10:00,279.47,279.72,279.72,279.47,12.5511
2015-07-21 00:15:00,279.38,279.93,279.66,279.38,57.69403114
2015-07-21 00:20:00,279.48,279.5,279.49,279.5,16.4299
2015-07-21 00:25:00,279.47,279.5,279.48,279.5,46.99819608
2015-07-21 00:30:00,279.49,279.89,279.5,279.71,21.94697278
2015-07-21 00:35:00,279.91,279.98,279.91,279.98,10.80077976
2015-07-21 00:40:00,279.98,280.06,279.98,280.06,7.2642
2015-07-21 00:45:00,280.06,280.57,280.06,280.57,18.444
2015-07-21 00:50:00,280.59,280.85,280.59,280.77,32.15900825
2015-07-21 00:55:00,280.84,281.0,280.84,280.89,9.65709679
2015-07-21 01:00:00,280.75,280.9,280.89,280.9,23.1721
2015-07-21 01:05:00,280.87,281.0,280.9,281.0,25.779
2015-07-21 01:10:00,280.94,281.15,280.98,281.13,13.7551
2015-07-21 01:15:00,280.93,281.12,281.12,280.94,7.69431795
2015-07-21 01:20:00,280.9,280.96,280.94,280.9,39.81913519
2015-07-21 01:25:00,280.83,280.9,280.9,280.86,10.09443289
2015-07-21 01:30:00,280.85,280.93,280.89,280.92,29.29630365
2015-07-21 01:35:00,280.78,280.96,280.92,280.96,137.8778
2015-07-21 01:40:00,280.85,280.97,280.95,280.97,19.8255
2015-07-21 01:45:00,280.91,280.99,280.97,280.94,13.5031
2015-07-21 01:50:00,280.59,280.94,280.94,280.59,35.92423332
2015-07-21 01:55:00,280.35,280.61,280.61,280.36,24.192
2015-07-21 02:00:00,280.19,280.46,280.36,280.32,11.1238
2015-07-21 02:05:00,280.13,280.44,280.44,280.32,12.2727
2015-07-21 02:10:00,280.06,280.35,280.32,280.21,13.1671
2015-07-21 02:15:00,280.0,280.29,280.17,280.29,31.0581
2015-07-21 02:20:00,280.1,280.4,280.1,280.25,9.1226
2015-07-21 02:25:00,280.1,280.3,280.29,280.2,13.0587
2015-07-21 02:30:00,280.19,280.45,280.19,280.45,29.13418089
2015-07-21 02:35:00,280.24,280.46,280.44,280.26,10.0833
2015-07-21 02:40:00,279.82,280.26,280.26,280.22,54.74063169
2015-07-21 02:45:00,279.54,280.23,280.2,280.2,31.0346
2015-07-21 02:50:00,280.11,280.44,280.24,280.36,26.9369
2015-07-21 02:55:00,280.16,280.43,280.22,280.37,6.2709
2015-07-21 03:00:00,279.98,280.44,280.37,280.19,9.25893863
2015-07-21 03:05:00,280.21,280.27,280.24,280.27,3.2148
